Context,File,Suite (level 1),Suite (level 2),Suite (level 3),Description,Via helpers,Private API called
test,test/realtime/resume.test.js,realtime/resume,,,no_resume_last_activity,,replace.transport.onProtocolMessage
test,test/realtime/resume.test.js,realtime/resume,,,no_resume_last_activity,,replace.connectionManager.tryATransport
test,test/realtime/resume.test.js,realtime/resume,,,no_resume_last_activity,,call.connectionManager.disconnectAllTransports
test,test/realtime/resume.test.js,realtime/resume,,,no_resume_last_activity,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/resume.test.js,realtime/resume,,,no_resume_last_activity,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,,replace.connectionManager.send
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,,call.ProtocolMessage.setFlag
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,,call.connectionManager.send
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,closeAndFinish -> closeAndFinishSeveral -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,closeAndFinish -> closeAndFinishSeveral -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,closeAndFinish -> closeAndFinishSeveral -> callbackOnClose,listen.transport.disposed
test,test/realtime/resume.test.js,realtime/resume,,,resume_rewind_1,closeAndFinish -> closeAndFinishSeveral -> callbackOnClose,call.Platform.nextTick
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,ablyRest -> ablyClientOptions,call.Utils.copy
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,ablyRest -> ablyClientOptions,call.Utils.mixin
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,bestTransport -> availableTransports,call.Utils.keysArray
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,bestTransport -> availableTransports,call.ConnectionManager.supportedTransports
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,bestTransport -> availableTransports,read.Realtime._transports
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/resume.test.js,realtime/resume,,,recover multiple channels,ablyRealtime -> ablyClientOptions,call.Utils.mixin
